ID	label_en	synonym_en	label_ja	synonym_ja
NANDO:2200449	[小慢] NLRP12-associated periodic syndrome	Familial cold autoinflammatory syndrome | FCAS2	[小慢] NLRP-12関連周期性症候群	家族性寒冷自己炎症症候群2型
NANDO:2200450	[小慢] Deficiency of the enzyme ADA2	Adenosine deaminase 2 deficiency | Deficiency of Adenosine Deaminase 2	[小慢] DADA2	
NANDO:2200451	[小慢] PLCg2 deficiency	PLCγ2 deficiency | PLCG2-associated antibody deficiency | PLCγ2-associated antibody deficiency	[小慢] PLCG2異常症	
NANDO:2200452	[小慢] IL36RN deficiency	Deficiency of interleukin thirty-six receptor antagonist | DITRA | Deficiency of interleukin-36 receptor antagonist	[小慢] IL36RN欠損症	
NANDO:2200453	[小慢] Majeed syndrome	MJDS | Chronic recurrent multifocal osteomyelitis, congenital dyserythropoietic anemia, and neutrophilic dermatosis	[小慢] Majeed症候群	
NANDO:2200454	[小慢] NLRP12-associated periodic syndrome	Familial cold autoinflammatory syndrome | FCAS2	[小慢] NLRP-12関連周期性症候群	家族性寒冷自己炎症症候群2型
NANDO:2200455	[小慢] PLCG2-associated antibody deficiency and immune dysregulation	PLAID | Phospholipase Cγ2-associated antibody deficiency and immune dysregulation	[小慢] フォスフォリパーゼCγ2関連抗体欠損免疫異常症	
NANDO:2200456	[小慢] RBCK1 deficiency		[小慢] RBCK1欠損症	
NANDO:2200457	[小慢] SLC29A3 deficiency		[小慢] SLC29A3異常症	
NANDO:2200458	[小慢] A20 haploinsufficiency	HA20	[小慢] A20ハプロ不全症	
NANDO:2200459	[小慢] NLRC4 mutation		[小慢] NLRC４異常症	
NANDO:2200460	[小慢] Diabetes mellitus type 1	Type 1 diabetes mellitus	[小慢] 1型糖尿病	
NANDO:2200461	[小慢] Diabetes mellitus type 2	Type 2 Diabetes Mellitus	[小慢] 2型糖尿病	
NANDO:2200462	[小慢] Maturity-onset diabetes of the young	MODY	[小慢] 若年発症成人型糖尿病	MODY
NANDO:2200463	[小慢] Neonatal diabetes mellitus		[小慢] 新生児糖尿病	
NANDO:2200464	[小慢] Insulin receptor abnormality		[小慢] インスリン受容体異常症	
NANDO:2200465	[小慢] Lipoatrophic diabetes		[小慢] 脂肪萎縮性糖尿病	
NANDO:2200466	[小慢] Other diabetes mellitus		[小慢] 1から6までに掲げるもののほか、糖尿病	
NANDO:2200467	[小慢] Phenylketonuria	PKU | Hyperphenylalaninemia | HPA	[小慢] フェニルケトン尿症	高フェニルアラニン血症
NANDO:2200468	[小慢] Tyrosinemia type 1	Tyrosinaemia type 1	[小慢] 高チロシン血症１型	
NANDO:2200469	[小慢] Tyrosinemia type 2	Tyrosinaemia type 2	[小慢] 高チロシン血症２型	
NANDO:2200470	[小慢] Tyrosinemia type 3	Tyrosinaemia type 3	[小慢] 高チロシン血症３型	
NANDO:2200471	[小慢] Hyperprolinemia	Hyperprolinaemia	[小慢] 高プロリン血症	
NANDO:2200472	[小慢] Prolidase deficiency	Hyperimidodipeptiduria	[小慢] プロリダーゼ欠損症	
NANDO:2200473	[小慢] Maple syrup urine disease	MSUD	[小慢] メープルシロップ尿症	
NANDO:2200474	[小慢] Homocystinuria		[小慢] ホモシスチン尿症	
NANDO:2200475	[小慢] Hypermethioninemia	Hypermethioninaemia	[小慢] 高メチオニン血症	
NANDO:2200476	[小慢] Nonketotic hyperglycinemia	Nonketotic hyperglycinaemia | NKH	[小慢] 非ケトーシス型高グリシン血症	
NANDO:2200477	[小慢] N-acetylglutamate synthetase deficiency	NAGS deficiency	[小慢] N-アセチルグルタミン酸合成酵素欠損症	
NANDO:2200478	[小慢] Carbamoylphosphate synthetase deficiency	Carbamyl phosphate synthetase deficiency	[小慢] カルバミルリン酸合成酵素欠損症	
NANDO:2200479	[小慢] Ornithine transcarbamylase deficiency		[小慢] オルニチントランスカルバミラーゼ欠損症	
NANDO:2200480	[小慢] Argininosuccinate synthetase deficiency	Citrullinaemia type 1 | Citrullinemia Type 1 | Type I citrullinaemia | CTLN1	[小慢] アルギニノコハク酸合成酵素欠損症	シトルリン血症I型 | CTLN1
NANDO:2200481	[小慢] Argininosuccinic aciduria		[小慢] アルギニノコハク酸尿症	
NANDO:2200482	[小慢] Hyperargininemia	Hyperargininaemia	[小慢] 高アルギニン血症	
NANDO:2200483	[小慢] Citrin deficiency		[小慢] シトリン欠損症	
NANDO:2200484	[小慢] Hyperornithinemia	Hyperornithinaemia	[小慢] 高オルニチン血症	
NANDO:2200485	[小慢] Hyperornithinemia-hyperammonemia-homocitrullinuria syndrome	HHH | HHH syndrome | Hyperornithinaemia-hyperammonaemia-homocitrullinuria syndrome	[小慢] 高オルニチン血症・高アンモニア血症・ホモシトルリン尿症症候群	
NANDO:2200486	[小慢] Gyrate atrophy of choroid and retina	GACR	[小慢] 脳回転状脈絡膜網膜萎縮症を伴う高オルニチン血症	脳回転状脈絡膜網膜萎縮症 | 脳回転状網脈絡膜萎縮症
NANDO:2200487	[小慢] Hartnup disease		[小慢] ハートナップ病	Hartnup病
NANDO:2200488	[小慢] Lysinuric protein intolerance		[小慢] リジン尿性蛋白不耐症	
NANDO:2200489	[小慢] Cystinuria		[小慢] シスチン尿症	
NANDO:2200490	[小慢] Other disorders of amino acid metabolism		[小慢] 1から21までに掲げるもののほか、アミノ酸代謝異常症	
NANDO:2200491	[小慢] Methylmalonic acidemia	Methylmalonic acidaemia | MMA	[小慢] メチルマロン酸血症	
NANDO:2200492	[小慢] Propionic acidemia	Propionic acidaemia | PA	[小慢] プロピオン酸血症	
NANDO:2200493	[小慢] Beta-ketothiolase deficiency	β-ketothiolase deficiency	[小慢] β-ケトチオラーゼ欠損症	
NANDO:2200494	[小慢] Isovaleric acidemia	Isovaleric acidaemia	[小慢] イソ吉草酸血症	
NANDO:2200495	[小慢] 3-methylcrotonyl-CoA carboxylase deficiency		[小慢] 3-メチルクロトニルCoAカルボキシラーゼ欠損症	メチルクロトニルグリシン尿症
NANDO:2200496	[小慢] Methylglutaconic aciduria		[小慢] メチルグルタコン酸尿症	
NANDO:2200497	[小慢] 3-hydroxy-3-methylglutaric acidemia	3-hydroxy-3-methylglutaric acidaemia | HMG-CoA lyase deficiency	[小慢] 3-ヒドロキシ-3-メチルグルタル酸血症	ＨＭＧ血症
NANDO:2200498	[小慢] 3-hydroxy-3-methylglutaryl-CoA synthase deficiency	HMG-CoA synthase deficiency	[小慢] 3-ヒドロキシ-3-メチルグルタリルCoA合成酵素欠損症	
NANDO:2200499	[小慢] Succinyl-CoA:3-ketoacid CoA transferase deficiency	SCOT deficiency	[小慢] スクシニル-CoA：3-ケト酸CoAトランスフェラーゼ欠損症	SCOT欠損症
NANDO:2200500	[小慢] Multiple carboxylase deficiency		[小慢] 複合カルボキシラーゼ欠損症	
NANDO:2200501	[小慢] Glutaric acidemia type 1	Glutaric acidaemia type 1 | Glutaryl-CoA dehydrogenase deficiency | GA1	[小慢] グルタル酸血症1型	
NANDO:2200502	[小慢] Glutaric acidemia type 2	Glutaric acidaemia type 2 | Multiple acyl-CoA dehydrogenase deficiency | GA2 | multiple acyl-CoA dehydrogenase deficiency	[小慢] グルタル酸血症２型	
NANDO:2200503	[小慢] Primary hyperoxaluria		[小慢] 原発性高シュウ酸尿症	
NANDO:2200504	[小慢] Alkaptonuria		[小慢] アルカプトン尿症	
NANDO:2200505	[小慢] Glycerol kinase deficiency	GKD	[小慢] グリセロール尿症	
NANDO:2200506	[小慢] Inborn errors of bile acid metabolism		[小慢] 先天性胆汁酸代謝異常症	
NANDO:2200507	[小慢] Other disorders of organic acid metabolism		[小慢] 23から38までに掲げるもののほか、有機酸代謝異常症	
NANDO:2200508	[小慢] Organic cation transporter 2 deficiency	OCTN2 deficiency | Carnitine uptake defect	[小慢] 全身性カルニチン欠損症	
NANDO:2200509	[小慢] Carnitine palmitoyltransferase I deficiency		[小慢] カルニチンパルミトイルトランスフェラーゼⅠ欠損症	CPT1欠損症
NANDO:2200510	[小慢] Carnitine palmitoyltransferase II deficiency	CPT II deficiency	[小慢] カルニチンパルミトイルトランスフェラーゼII欠損症	CPT2欠損症
NANDO:2200511	[小慢] Carnitine-acylcarnitine translocase deficiency	CACT deficiency	[小慢] カルニチン/アシルカルニチントランスロカーゼ欠損症	CACT欠損症
NANDO:2200512	[小慢] Very-long-chain acyl-CoA dehydrogenase deficiency	VLCADD | VLCAD deficiency	[小慢] 極長鎖アシルCoA脱水素酵素欠損症	
NANDO:2200513	[小慢] Medium-chain acyl-CoA dehydrogenase deficiency	MCAD deficiency	[小慢] 中鎖アシルCoA脱水素酵素欠損症	
NANDO:2200514	[小慢] Short-chain acyl-CoA dehydrogenase deficiency	SCAD deficiency	[小慢] 短鎖アシルCoA脱水素酵素欠損症	
NANDO:2200515	[小慢] Trifunctional protein deficiency	mitochondrial trifunctional protein deficiency | TFP deficiency	[小慢] 三頭酵素欠損症	
NANDO:2200516	[小慢] 3-hydroxy acyl-CoA dehydrogenase deficiency	HADH deficiency	[小慢] 3-ヒドロキシアシルCoA脱水素酵素欠損症	
NANDO:2200517	[小慢] Other disorders of fatty-acid metabolism		[小慢] 40から48までに掲げるもののほか、脂肪酸代謝異常症	
NANDO:2200518	[小慢] Pyruvate dehydrogenase complex deficiency		[小慢] ピルビン酸脱水素酵素複合体欠損症	
NANDO:2200519	[小慢] Pyruvate carboxylase deficiency		[小慢] ピルビン酸カルボキシラーゼ欠損症	
NANDO:2200520	[小慢] Fumarase deficiency		[小慢] フマラーゼ欠損症	
NANDO:2200521	[小慢] Succinyl-CoA ligase deficiency		[小慢] スクシニル-CoAリガーゼ欠損症	
NANDO:2200522	[小慢] Mitochondrial respiratory chain disorders		[小慢] ミトコンドリア呼吸鎖複合体欠損症	
NANDO:2200523	[小慢] Mitochondrial DNA depletion syndrome		[小慢] ミトコンドリアDNA枯渇症候群	
NANDO:2200524	[小慢] Diseases due to mitochondrial DNA mutation		[小慢] ミトコンドリアDNA突然変異	
NANDO:2200525	[小慢] Mitochondrial myopathy, encephalopathy, lactic acidosis, and stroke-like episodes)	MELAS	[小慢] MELAS	ミトコンドリア脳筋症・乳酸アシドーシス・脳卒中様発作症候群
NANDO:2200526	[小慢] Myoclonus epilepsy associated with ragged-red fibers	MERRF | Myoclonic epilepsy associated with ragged-red fibers	[小慢] 赤色ぼろ線維・ミオクローヌスてんかん症候群	MERRF
NANDO:2200527	[小慢] Leigh syndrome		[小慢] リー症候群	Leigh症候群
NANDO:2200528	[小慢] Diseases due to mitochondrial DNA deletion		[小慢] ミトコンドリアDNA欠失	
NANDO:2200529	[小慢] Kearns-Sayre syndrome		[小慢] カーンズ・セイヤー症候群	Kearns-Sayre症候群
NANDO:2200530	[小慢] Other mitochondrial diseases		[小慢] 50から57までに掲げるもののほか、ミトコンドリア病	
NANDO:2200531	[小慢] Hereditary fructose intolerance	HFI	[小慢] 遺伝性フルクトース不耐症	
NANDO:2200532	[小慢] Galactose-1-phosphate uridyltransferase deficiency	Galactose-1-phosphate uridylyltransferase deficiency | Galactosemia type 1 | GALT deficiency	[小慢] ガラクトース-1-リン酸ウリジルトランスフェラーゼ欠損症	
NANDO:2200533	[小慢] Galactokinase deficiency		[小慢] ガラクトキナーゼ欠損症	
NANDO:2200534	[小慢] UDP-galactose-4-epimerase deficiency		[小慢] ウリジル二リン酸ガラクトース-4-エピメラーゼ欠損症	
NANDO:2200535	[小慢] Fructose-1,6-bisphosphatase deficiency		[小慢] フルクトース-1,6-ビスホスファターゼ欠損症	
NANDO:2200536	[小慢] Phosphoenolpyruvate carboxykinase deficiency		[小慢] ホスホエノールピルビン酸カルボキシキナーゼ欠損症	
NANDO:2200537	[小慢] Glycogen synthase deficiency	Glycogen storage disease type 0 | GSD0	[小慢] グリコーゲン合成酵素欠損症	糖原病0型
NANDO:2200538	[小慢] Glycogen storage disease type I		[小慢] 糖原病I型	
NANDO:2200539	[小慢] Glycogen storage disease type III	Cori disease	[小慢] 糖原病III型	Cori病 | コーリー病
NANDO:2200540	[小慢] Glycogen storage disease type IV	Andersen disease	[小慢] 糖原病IV型	
NANDO:2200541	[小慢] Glycogen storage disease type V	McArdle disease	[小慢] 糖原病V型	McArdle病 | マッカードル病
NANDO:2200542	[小慢] Glycogen storage disease type VI		[小慢] 糖原病VI型	ハース病
NANDO:2200543	[小慢] Glycogen storage disease type VII	Tarui disease	[小慢] 糖原病VII型	
NANDO:2200544	[小慢] Glycogen storage disease type IX		[小慢] 糖原病IX型	
NANDO:2200545	[小慢] Glucose transporter 1 deficiency	GLUT-1 deficiency | GLUT-1 DS	[小慢] グルコーストランスポーター1欠損症	GLUT1欠損症
NANDO:2200546	[小慢] Other disorders of carbohydrate metabolism		[小慢] 59から73までに掲げるもののほか、糖質代謝異常症	
NANDO:2200547	[小慢] Mucopolysaccharidosis type I	MPS I	[小慢] ムコ多糖症I型	Hurler-Scheie症候群
NANDO:2200548	[小慢] Mucopolysaccharidosis type II	MPS II | Hunter syndrome	[小慢] ムコ多糖症II型	Hunter症候群
NANDO:2200549	[小慢] Mucopolysaccharidosis type III	MPS III | Sanfilippo syndrome	[小慢] ムコ多糖症III型	Sanfilippo症候群
NANDO:2200550	[小慢] Mucopolysaccharidosis type IV	MPS IV | Morquio disease	[小慢] ムコ多糖症IV型	Morquio症候群
NANDO:2200551	[小慢] Mucopolysaccharidosis type VI	MPS VI | Maroteaux-Lamy syndrome | Maroteaux-Lamy disease	[小慢] ムコ多糖症VI型	Maroteaux-Lamy症候群 | マロトー・ラミー症候群 | マロトー・ラミー病
NANDO:2200552	[小慢] Mucopolysaccharidosis type VII	MPS VII | Sly disease	[小慢] ムコ多糖症VII型	Sly病
NANDO:2200553	[小慢] Fucosidosis		[小慢] フコシドーシス	
NANDO:2200554	[小慢] Mannosidosis		[小慢] マンノシドーシス	
NANDO:2200555	[小慢] Aspartylglucosaminuria		[小慢] アスパルチルグルコサミン尿症	
NANDO:2200556	[小慢] Sialidosis		[小慢] シアリドーシス	
NANDO:2200557	[小慢] Galactosialidosis		[小慢] ガラクトシアリドーシス	
NANDO:2200558	[小慢] GM1 Gangliosidosis	Beta-galactosidase-1 deficiency	[小慢] GM1ガングリオシドーシス	
NANDO:2200559	[小慢] GM2 gangliosidosis		[小慢] GM2ガングリオシドーシス	
NANDO:2200560	[小慢] Metachromatic leukodystrophy	MLD	[小慢] 異染性白質ジストロフィー	
NANDO:2200561	[小慢] Niemann-Pick disease	NPD	[小慢] ニーマン・ピック病	Niemann-Pick病
NANDO:2200562	[小慢] Gaucher disease		[小慢] ゴーシェ病	Gaucher病
NANDO:2200563	[小慢] Fabry disease		[小慢] ファブリー病	Fabry病
NANDO:2200564	[小慢] Krabbe disease		[小慢] クラッベ病	Krabbe病
NANDO:2200565	[小慢] Farber disease	Farber's lipogranulomatosis | FD	[小慢] ファーバー病	Farber病
NANDO:2200566	[小慢] Multiple sulfatase deficiency		[小慢] マルチプルスルファターゼ欠損症	マルチプルサルファターゼ欠損症 | 多発性スルファターゼ欠損症
NANDO:2200567	[小慢] Mucolipidosis II	ML II | I-cell disease	[小慢] ムコリピドーシスII型	I-cell病
NANDO:2200568	[小慢] Mucolipidosis III	ML III	[小慢] ムコリピドーシスIII型	
NANDO:2200569	[小慢] Pompe disease	glycogen storage disease type II	[小慢] ポンペ病	Pompe病
NANDO:2200570	[小慢] Acid lipase deficiency	Wolman disease and cholesterol ester storage disease	[小慢] 酸性リパーゼ欠損症	
NANDO:2200571	[小慢] Cystinosis		[小慢] シスチン症	
NANDO:2200572	[小慢] Free Sialic Acid Storage Disease		[小慢] 遊離シアル酸蓄積症	
NANDO:2200573	[小慢] Neuronal ceroid lipofuscinoses	NCL	[小慢] 神経セロイドリポフスチン症	セロイドリポフスチノーシス
NANDO:2200574	[小慢] Other lysosomal diseases		[小慢] 75から101までに掲げるもののほか、ライソゾーム病	
NANDO:2200575	[小慢] Peroxisome biogenesis disorders	PBD	[小慢] ペルオキシソーム形成異常症	PEX遺伝子異常症
NANDO:2200576	[小慢] Adrenoleukodystrophy		[小慢] 副腎白質ジストロフィー	
NANDO:2200577	[小慢] Refsum disease		[小慢] レフサム病	Refsum病
NANDO:2200578	[小慢] Other peroxisomal diseases		[小慢] 103から105までに掲げるもののほか、ペルオキシソーム病	
NANDO:2200579	[小慢] Wilson disease		[小慢] ウィルソン病	Wilson病
NANDO:2200580	[小慢] Menkes disease		[小慢] メンケス病	Menkes病
NANDO:2200581	[小慢] Occipital horn syndrome		[小慢] オクシピタル・ホーン症候群	
NANDO:2200582	[小慢] Aceruloplasminemia	Aceruloplasminaemia	[小慢] 無セルロプラスミン血症	
NANDO:2200583	[小慢] Sulfite oxidase deficiency		[小慢] 亜硫酸酸化酵素欠損症	
NANDO:2200584	[小慢] Acrodermatitis enteropathica		[小慢] 先天性腸性肢端皮膚炎	
NANDO:2200585	[小慢] Other disorders of metal metabolism		[小慢] 107から112までに掲げるもののほか、金属代謝異常症	
NANDO:2200586	[小慢] Lesch-Nyhan syndrome	Hypoxanthine-guanine phosphoribosyltransferase deficiency | HPRT deficiency	[小慢] ヒポキサンチングアニンホスホリボシルトランスフェラーゼ欠損症	レッシュ・ナイハン症候群 | Lesch-Nyhan症候群
NANDO:2200587	[小慢] Adenine phosphoribosyltransferase deficiency		[小慢] アデニンホスホリボシルトランスフェラーゼ欠損症	
NANDO:2200588	[小慢] Xanthinuria		[小慢] キサンチン尿症	
NANDO:2200589	[小慢] Genetic defects in urate transporters		[小慢] 尿酸トランスポーター異常症	
NANDO:2200590	[小慢] Orotic aciduria		[小慢] オロト酸尿症	オロチン酸尿症
